objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname,vilcode_n,relocated,t_pop2011,STVIL,LOC_STAT_1,NAME
"412784",Gutipara Part Vii,"18","301","02005","281081",ASSAM,Dhubri,Bagribari (Pt),Gutipara Pt. VII,"281081",,"742","18281081",Census Village,Gutipara Pt. VII
"412791",Pachim Maisa Part Ii,"18","301","02006","280763",ASSAM,Dhubri,Agamoni,Paschim Maisha Pt.II,"280763",,"1179","18280763",Census Village,Paschim Maisha Pt.II
"412796",Hati Bandha,"18","300","02008","280494",ASSAM,Kokrajhar,Dhubri (Pt),Hatibandha,"280494",,"597","18280494",Census Village,Hatibandha
"412799",Jahirpur,"18","321","02120","302926",ASSAM,Kamrup,Chhaygaon,Jahir Pur,"302926",,"1371","18302926",Census Village,Jahir Pur
"412801",Debitola Part Ii,"18","300","02008","280489",ASSAM,Kokrajhar,Dhubri (Pt),Debitola Pt.II,"280489",,"829","18280489",Census Village,Debitola Pt.II
"412815",Jukuta,"18","305","02037","295851",ASSAM,Nagaon,Kampur,Jukuta Rf.,"295851",,"1363","18295851",Census Village,Jukuta Rf.
"412816",Choudhuripam,"18","321","02120","302899",ASSAM,Kamrup,Chhaygaon,Choudhuri Pum,"302899",,"3479","18302899",Census Village,Choudhuri Pum
"412836",Dalaner Alga Part I,"18","301","02005","281065",ASSAM,Dhubri,Bagribari (Pt),Dalaner Alga Pt.I,"281065",,"2002","18281065",Census Village,Dalaner Alga Pt.I
"412839",Garaimari Satra,"18","321","02120","302911",ASSAM,Kamrup,Chhaygaon,Gorai Mari Satra,"302911",,"4519","18302911",Census Village,Gorai Mari Satra
"412843",Singulipara Part I,"18","302","02013","281904",ASSAM,Goalpara,Lakhipur,Singulipara Pt-I,"281904",,"82","18281904",Census Village,Singulipara Pt-I
"412854",Chotara,"18","321","02120","302892",ASSAM,Kamrup,Chhaygaon,Choutara,"302892",,"2205","18302892",Census Village,Choutara
"412858",Bhela Para (Garu),"18","759","02087","295604",ASSAM,West Karbi Anglong,Sarupathar,Bhelapara,"295604",,"1315","18295604",Census Village,Bhelapara
"412859",Jhapsa Bari Part Iv,"18","301","02006","280743",ASSAM,Dhubri,Agamoni,Jhapusabari Pt.IV,"280743",,"2445","18280743",Census Village,Jhapusabari Pt.IV
"412877",Rowkhowa Part I,"18","302","02013","281918",ASSAM,Goalpara,Lakhipur,Rowkhowa Pt-I,"281918",,"593","18281918",Census Village,Rowkhowa Pt-I
"412880",Hanlokrok,"18","759","02087","295618",ASSAM,West Karbi Anglong,Sarupathar,Hanlokrok,"295618",,"955","18295618",Census Village,Hanlokrok
"412896",Toppara Bhanupara Part I,"18","301","02005","281066",ASSAM,Dhubri,Bagribari (Pt),Toppara Jhowpara Pt.I,"281066",,"947","18281066",Census Village,Toppara Jhowpara Pt.I
"412908",Baniamari Part Viii,"18","301","02005","281061",ASSAM,Dhubri,Bagribari (Pt),Baniamari Pt. -VIII,"281061",,"257","18281061",Census Village,Baniamari Pt. -VIII
"412919",Rampur Ii,"18","321","02124","303219",ASSAM,Kamrup,Boko,Rampur No.2,"303219",,"7554","18303219",Census Village,Rampur No.2
"412926",Rampur,"18","757","02038","285165",ASSAM,Nagaon,Hojai,Rampur,"285165",,"4580","18285165",Census Village,Rampur
"412930",Haldikhrong,"18","757","02038","295645",ASSAM,Nagaon,Hojai,Haldikrong,"295645",,"363","18295645",Census Village,Haldikrong
"412960",Santala,"18","321","02124","303274",ASSAM,Kamrup,Boko,Santola,"303274",,"2423","18303274",Census Village,Santola
"412962",Patgaon,"18","322","02126","303296",ASSAM,Kamrup Metropolitan,North Guwahati (Pt),Patgaon,"303296",,"664","18303296",Census Village,Patgaon
"412994",Kutkujhora,"18","300","02008","280465",ASSAM,Kokrajhar,Dhubri (Pt),Kutkujhora,"280465",,"286","18280465",Census Village,Kutkujhora
"413004",Dhanuhar Basti,"18","757","02038","285155",ASSAM,Nagaon,Hojai,Dhanuhar Basti,"285155",,"4192","18285155",Census Village,Dhanuhar Basti
"413010",Chowlar Char,"18","302","02013","281899",ASSAM,Goalpara,Lakhipur,Chular Char,"281899",,"361","18281899",Census Village,Chular Char
"413014",Bamuner Alga Part Iii,"18","302","02013","281892",ASSAM,Goalpara,Lakhipur,Bamuner Alga Pt-III,"281892",,"1033","18281892",Census Village,Bamuner Alga Pt-III
"413030",Kaladunga,"18","302","02014","282055",ASSAM,Goalpara,Balijana,Kalo Donga,"282055",,"162","18282055",Census Village,Kalo Donga
"413035",Bororchar Part I,"18","302","02013","281916",ASSAM,Goalpara,Lakhipur,Borar Char Pt-I,"281916",,"630","18281916",Census Village,Borar Char Pt-I
"413043",Haripur Karaikhowa,"18","302","02014","282070",ASSAM,Goalpara,Balijana,Haripur Kawan Khawa,"282070",,"901","18282070",Census Village,Haripur Kawan Khawa
"413047",Guttipara Part Vi,"18","301","02005","281080",ASSAM,Dhubri,Bagribari (Pt),Gutipara Pt VI,"281080",,"2711","18281080",Census Village,Gutipara Pt VI
"413061",Gutipara Part I,"18","301","02005","281255",ASSAM,Dhubri,Bagribari (Pt),Gutipara Pt.I,"281255",,"1006","18281255",Census Village,Gutipara Pt.I
"413063",Lafar Gaon,"18","322","02129","303479",ASSAM,Kamrup Metropolitan,Dispur,Lofar Gaon,"303479",,"311","18303479",Census Village,Lofar Gaon
"413070",Sadhubhasa Part I,"18","301","02005","281074",ASSAM,Dhubri,Bagribari (Pt),Sadhuvasa Pt.I,"281074",,"3397","18281074",Census Village,Sadhuvasa Pt.I
"413079",Jalai Gaon,"18","300","02008","280437",ASSAM,Kokrajhar,Dhubri (Pt),Jaligaon,"280437",,"125","18280437",Census Village,Jaligaon
"413081",Badlabilar Pathar,"18","321","02121","303019",ASSAM,Kamrup,Goroimari,Badla Pathar,"303019",,"5028","18303019",Census Village,Badla Pathar
"413083",Uttar Komorakata No.Ii,"18","757","02038","285160",ASSAM,Nagaon,Hojai,Uttar Kumorakata,"285160",,"340","18285160",Census Village,Uttar Kumorakata
"413084",Jawkatadia,"18","321","02121","302971",ASSAM,Kamrup,Goroimari,Joukatadia (Jawkatadia),"302971",,"5817","18302971",Census Village,Joukatadia (Jawkatadia)
"413089",Alikash,"18","321","02120","302919",ASSAM,Kamrup,Chhaygaon,Alikash,"302919",,"1368","18302919",Census Village,Alikash
"413102",Hatimara,"18","757","02038","295600",ASSAM,Nagaon,Hojai,Hatimora,"295600",,"640","18295600",Census Village,Hatimora
"413105",Kanahara,"18","321","02120","302888",ASSAM,Kamrup,Chhaygaon,Kanahara,"302888",,"3916","18302888",Census Village,Kanahara
"413121",Deragaon,"18","757","02040","297020",ASSAM,Nagaon,Lanka,Dera Gaon,"297020",,"226","18297020",Census Village,Dera Gaon
"413122",Dakhin Bidyanagar,"18","757","02038","285164",ASSAM,Nagaon,Hojai,Dakhin Bidyanagar,"285164",,"3250","18285164",Census Village,Dakhin Bidyanagar
"413125",Dakhin Kachakhana,"18","301","02007","280794",ASSAM,Dhubri,Golokganj (Pt),Dakhin Khchakhana,"280794",,"2979","18280794",Census Village,Dakhin Khchakhana
"413136",Cholakura Part Ii,"18","301","02009","281884",ASSAM,Dhubri,Bilasipara (Pt),Cholakura Pt-2,"281884",,"101","18281884",Census Village,Cholakura Pt-2
"413148",Rangamati Part Ii,"18","301","02005","281045",ASSAM,Dhubri,Bagribari (Pt),Rangamati Pt.II,"281045",,"603","18281045",Census Village,Rangamati Pt.II
"413156",Sarpara,"18","321","02124","303361",ASSAM,Kamrup,Boko,Sarpara (CT),"303361",,"6529","18303361",Census Village,Sarpara (CT)
"413161",Dakhin Bidyanagar,"18","757","02038","285164",ASSAM,Nagaon,Hojai,Dakhin Bidyanagar,"285164",,"3250","18285164",Census Village,Dakhin Bidyanagar
"413169",Chowdhuri Pam,"18","321","02121","302965",ASSAM,Kamrup,Goroimari,Choudhuri Pam,"302965",,"1135","18302965",Census Village,Choudhuri Pam
"413174",Pamgaon,"18","757","02040","285358",ASSAM,Nagaon,Lanka,Pam Gaon,"285358",,"2408","18285358",Census Village,Pam Gaon
"413192",Matikutuni,"18","321","02124","303414",ASSAM,Kamrup,Boko,Matikutni,"303414",,"11","18303414",Census Village,Matikutni
"413206",Uttar Bidyanagar,"18","757","02038","285163",ASSAM,Nagaon,Hojai,Uttar Bidyanagar,"285163",,"3439","18285163",Census Village,Uttar Bidyanagar
"413207",Pagli Jhora,"18","300","02007","280419",ASSAM,Kokrajhar,Golokganj (Pt),Paglijhorajhar,"280419",,"112","18280419",Census Village,Paglijhorajhar
"413221",Baniamari Part Vii,"18","301","02005","281060",ASSAM,Dhubri,Bagribari (Pt),Baniamari Pt. -VII,"281060",,"638","18281060",Census Village,Baniamari Pt. -VII
"413225",Tiapara,"18","302","02014","282054",ASSAM,Goalpara,Balijana,Tiapara,"282054",,"3423","18282054",Census Village,Tiapara
"413229",Telibasti,"18","757","02038","285153",ASSAM,Nagaon,Hojai,Teli Basti (Tuli Basti),"285153",,"1970","18285153",Census Village,Teli Basti (Tuli Basti)
"413230",Kara Gaon (Sarthe Rongpi),"18","314","02088","297967",ASSAM,Karbi Anglong,Donka,Sarthe Rongpi,"297967",,"142","18297967",Census Village,Sarthe Rongpi
"413231",Khalihamari Tup,"18","321","02120","302885",ASSAM,Kamrup,Chhaygaon,Khaliha Mari,"302885",,"351","18302885",Census Village,Khaliha Mari
"413239",Golaghatia Basti,"18","757","02038","285195",ASSAM,Nagaon,Hojai,Golaghatia Basti (CT),"285195",,"9809","18285195",Census Village,Golaghatia Basti (CT)
"413242",Kalbhandari Part I,"18","300","02005","280487",ASSAM,Kokrajhar,Bagribari (Pt),Kalbhandari Pt.-I,"280487",,"242","18280487",Census Village,Kalbhandari Pt.-I
"413247",Kistomani Part Ii,"18","302","02013","281912",ASSAM,Goalpara,Lakhipur,Kistomoni Pt-II,"281912",,"640","18281912",Census Village,Kistomoni Pt-II
"413273",Majgumi,"18","321","02120","302927",ASSAM,Kamrup,Chhaygaon,Majgumi,"302927",,"3648","18302927",Census Village,Majgumi
"413281",Hahchari Pathar,"18","321","02120","302900",ASSAM,Kamrup,Chhaygaon,Hahswari,"302900",,"3674","18302900",Census Village,Hahswari
"413291",Purni,"18","301","02007","280795",ASSAM,Dhubri,Golokganj (Pt),Purni,"280795",,"3073","18280795",Census Village,Purni
"413311",Kaita Sidhi,"18","321","02124","303258",ASSAM,Kamrup,Boko,Kaita Sidhi (Poitasidhi),"303258",,"2363","18303258",Census Village,Kaita Sidhi (Poitasidhi)
"413334",Kalatalia Pathar,"18","321","02121","302897",ASSAM,Kamrup,Goroimari,Kaltali,"302897",,"2866","18302897",Census Village,Kaltali
"413336",Nayer Alga Part I,"18","301","02009","281266",ASSAM,Dhubri,Bilasipara (Pt),Nayeralga Pt.I,"281266",,"1536","18281266",Census Village,Nayeralga Pt.I
"413343",Sadhubhasa Part Ii,"18","301","02005","281073",ASSAM,Dhubri,Bagribari (Pt),Sadhuvasa Pt.II,"281073",,"875","18281073",Census Village,Sadhuvasa Pt.II
"413344",Nayer Alga Part Iv,"18","301","02009","281085",ASSAM,Dhubri,Bilasipara (Pt),Nayer Alga Pt.IV,"281085",,"1990","18281085",Census Village,Nayer Alga Pt.IV
"413354",Debitola Part Iv,"18","300","02008","280488",ASSAM,Kokrajhar,Dhubri (Pt),Debitola Pt.IV,"280488",,"964","18280488",Census Village,Debitola Pt.IV
"413355",Dhemi N.C.,"18","322","02129","303491",ASSAM,Kamrup Metropolitan,Dispur,Dhemai N.C.,"303491",,"239","18303491",Census Village,Dhemai N.C.
"413356",Dhemi N.C.,"18","322","02129","303491",ASSAM,Kamrup Metropolitan,Dispur,Dhemai N.C.,"303491",,"239","18303491",Census Village,Dhemai N.C.
"413360",Dakhin Kandura,"18","757","02040","285312",ASSAM,Nagaon,Lanka,Dakhin Kandura,"285312",,"1322","18285312",Census Village,Dakhin Kandura
"413363",Sernagar,"18","301","02006","280751",ASSAM,Dhubri,Agamoni,Sernagar,"280751",,"3412","18280751",Census Village,Sernagar
"413364",Lafar N.C.,"18","322","02129","303490",ASSAM,Kamrup Metropolitan,Dispur,Lofar N.C.,"303490",,"459","18303490",Census Village,Lofar N.C.
"413372",Major Tup,"18","321","02120","302910",ASSAM,Kamrup,Chhaygaon,Mazar Tup,"302910",,"2758","18302910",Census Village,Mazar Tup
"413387",Rajapukhuri,"18","321","02124","303218",ASSAM,Kamrup,Boko,Rajapukhuri,"303218",,"2165","18303218",Census Village,Rajapukhuri
"413389",Dhemi Gaon,"18","322","02129","303480",ASSAM,Kamrup Metropolitan,Dispur,Dhemai Gaon,"303480",,"244","18303480",Census Village,Dhemai Gaon
"413391",Tumperng,"18","757","02038","295599",ASSAM,Nagaon,Hojai,Tumpreng,"295599",,"226","18295599",Census Village,Tumpreng
"413396",Dukhisukhi Part Ii,"18","301","02007","280426",ASSAM,Dhubri,Golokganj (Pt),Dukhisukhi Pt.-II,"280426",,"161","18280426",Census Village,Dukhisukhi Pt.-II
"413397",Dakhinjar Bagan,"18","305","02037","285069",ASSAM,Nagaon,Kampur,Dakhin Jar Bagan,"285069",,"1822","18285069",Census Village,Dakhin Jar Bagan
"413411",Singjhora Pandhar Gaon Pt,"18","300","02008","280436",ASSAM,Kokrajhar,Dhubri (Pt),Singhjhora Pondhergaon Pt.-II,"280436",,"211","18280436",Census Village,Singhjhora Pondhergaon Pt.-II
"413413",Tegheria N.C. 1,"18","322","02129","303536",ASSAM,Kamrup Metropolitan,Dispur,No.1 Tegheria Gaon,"303536",,"279","18303536",Census Village,No.1 Tegheria Gaon
"413425",Piazbari Part Ii,"18","301","02005","281069",ASSAM,Dhubri,Bagribari (Pt),Piasbari Pt.II,"281069",,"1166","18281069",Census Village,Piasbari Pt.II
"413448",Kandulimari Pathar,"18","321","02120","302898",ASSAM,Kamrup,Chhaygaon,Kanduli Mari,"302898",,"1541","18302898",Census Village,Kanduli Mari
"413461",Bhukaradia,"18","303","02021","303021",ASSAM,Barpeta,Chenga,Bhukuradia,"303021",,"6785","18303021",Census Village,Bhukuradia
"413480",Debattar Khopati Part I,"18","300","02008","280463",ASSAM,Kokrajhar,Dhubri (Pt),Deborttor Khopati Pt.-I,"280463",,"1217","18280463",Census Village,Deborttor Khopati Pt.-I
"413514",Tamulikuchi N.C.,"18","322","02129","303486",ASSAM,Kamrup Metropolitan,Dispur,Tamuli Kuchi N.C.,"303486",,"1020","18303486",Census Village,Tamuli Kuchi N.C.
"413526",Sankarbasti,"18","757","02040","285357",ASSAM,Nagaon,Lanka,Sankar Basti,"285357",,"1826","18285357",Census Village,Sankar Basti
"413533",Baniamari Part Vi,"18","301","02005","281059",ASSAM,Dhubri,Bagribari (Pt),Baniamari Pt.-VI,"281059",,"1064","18281059",Census Village,Baniamari Pt.-VI
"413535",Pub Dhaniram Pathar,"18","757","02038","285193",ASSAM,Nagaon,Hojai,Pub - Dhaniram Pather (CT),"285193",,"6280","18285193",Census Village,Pub - Dhaniram Pather (CT)
"413551",Bhangadubi,"18","300","02007","280737",ASSAM,Kokrajhar,Golokganj (Pt),Bhangaduli,"280737",,"1090","18280737",Census Village,Bhangaduli
"413559",Rangamati Part I,"18","301","02005","281046",ASSAM,Dhubri,Bagribari (Pt),Rangamati Pt.I,"281046",,"306","18281046",Census Village,Rangamati Pt.I
"413575",Ambari Pam,"18","321","02124","302932",ASSAM,Kamrup,Boko,Ambari,"302932",,"994","18302932",Census Village,Ambari
"413590",Cholakura Part I,"18","302","02013","281885",ASSAM,Goalpara,Lakhipur,Cholakura Pt-1,"281885",,"591","18281885",Census Village,Cholakura Pt-1
"413593",Moiesh Bosti Gaon,"18","757","02040","296939",ASSAM,Nagaon,Lanka,Molesh Bosti,"296939",,"794","18296939",Census Village,Molesh Bosti
"413599",Debattar Khopati Part Ii,"18","300","02008","280464",ASSAM,Kokrajhar,Dhubri (Pt),Deborttor Khopati Pt.-II,"280464",,"864","18280464",Census Village,Deborttor Khopati Pt.-II
"413603",Kawaimari,"18","759","02087","295644",ASSAM,West Karbi Anglong,Sarupathar,Kawoimari,"295644",,"591","18295644",Census Village,Kawoimari
"413612",Dafarpur,"18","301","02007","280793",ASSAM,Dhubri,Golokganj (Pt),Dafarpur,"280793",,"4675","18280793",Census Village,Dafarpur
"413625",Singulipara Part Iii,"18","302","02013","281906",ASSAM,Goalpara,Lakhipur,Singulipara Pt -III,"281906",,"1355","18281906",Census Village,Singulipara Pt -III
"413645",Sadhubhasa No.2,"18","301","02005","281070",ASSAM,Dhubri,Bagribari (Pt),Sadhuvasa No.2,"281070",,"1236","18281070",Census Village,Sadhuvasa No.2
"413648",Dellai (Nahing Ingti),"18","314","02088","298037",ASSAM,Karbi Anglong,Donka,Nihang Engti,"298037",,"176","18298037",Census Village,Nihang Engti
"413654",Fakira Basti,"18","757","02038","285154",ASSAM,Nagaon,Hojai,Fakira Basti,"285154",,"1592","18285154",Census Village,Fakira Basti
"413708",Hatimura,"18","757","02038","285105",ASSAM,Nagaon,Hojai,Hathimara,"285105",,"935","18285105",Census Village,Hathimara
"413712",Bororchar Part Ii,"18","302","02014","281915",ASSAM,Goalpara,Balijana,Borar Char Pt-II,"281915",,"278","18281915",Census Village,Borar Char Pt-II
"413714",Ajarbari (Paschim Angsa),"18","757","02040","285329",ASSAM,Nagaon,Lanka,Ajar Bari,"285329",,"4126","18285329",Census Village,Ajar Bari
"413731",Ram Harirchar Part Ii,"18","302","02014","282053",ASSAM,Goalpara,Balijana,Ramhari Char Pt-II,"282053",,"3298","18282053",Census Village,Ramhari Char Pt-II
"413734",Nayer Aiga Part Ii,"18","301","02009","281260",ASSAM,Dhubri,Bilasipara (Pt),Nayeralga Pt.II,"281260",,"3833","18281260",Census Village,Nayeralga Pt.II
"413746",Raja Pahar No.2,"18","305","02037","285068",ASSAM,Nagaon,Kampur,Raja Pahar No.2,"285068",,"31","18285068",Census Village,Raja Pahar No.2
"413748",Killahara Part V,"18","301","02009","281888",ASSAM,Dhubri,Bilasipara (Pt),Killahara Pt-V,"281888",,"119","18281888",Census Village,Killahara Pt-V
"413751",Killahara Part Iii,"18","302","02013","281894",ASSAM,Goalpara,Lakhipur,Killahara Pt-III,"281894",,"144","18281894",Census Village,Killahara Pt-III
"413784",Gutipara Part Iii,"18","301","02005","281083",ASSAM,Dhubri,Bagribari (Pt),Gutipara Pt.III,"281083",,"3022","18281083",Census Village,Gutipara Pt.III
"413795",Chataguri Part I,"18","301","02005","280609",ASSAM,Dhubri,Bagribari (Pt),Chataguri Pt.-I,"280609",,"374","18280609",Census Village,Chataguri Pt.-I
"413809",Purangaon,"18","321","02120","302957",ASSAM,Kamrup,Chhaygaon,Puran Gaon,"302957",,"2352","18302957",Census Village,Puran Gaon
"413812",Paikandar Part Iii,"18","300","02005","280485",ASSAM,Kokrajhar,Bagribari (Pt),Paikandara Pt.-III,"280485",,"49","18280485",Census Village,Paikandara Pt.-III
"413813",Tanganmari,"18","321","02121","302960",ASSAM,Kamrup,Goroimari,Tangan Mari,"302960",,"1011","18302960",Census Village,Tangan Mari
"413821",Longjup,"18","305","02037","285082",ASSAM,Nagaon,Kampur,Longjap N C(Longjup 500-700Are,"285082",,"4114","18285082",Census Village,Longjap N C(Longjup 500-700Are
"413828",Kokjhar,"18","321","02124","303267",ASSAM,Kamrup,Boko,Kokjar (Kokrajhar),"303267",,"3560","18303267",Census Village,Kokjar (Kokrajhar)
"413835",Jhapsa Bari Part Iii,"18","301","02006","280742",ASSAM,Dhubri,Agamoni,Jhapusabari Pt.III,"280742",,"3978","18280742",Census Village,Jhapusabari Pt.III
"413861",Dellai (Kania Engti),"18","314","02088","297947",ASSAM,Karbi Anglong,Donka,Kania Engti,"297947",,"0","18297947",Census Village,Kania Engti
"413862",Nayer Alga Part Iii,"18","301","02009","281256",ASSAM,Dhubri,Bilasipara (Pt),Nayeralga Pt.III,"281256",,"9969","18281256",Census Village,Nayeralga Pt.III
"413877",Kandura,"18","757","02040","285311",ASSAM,Nagaon,Lanka,Kandura,"285311",,"461","18285311",Census Village,Kandura
"413892",Khat Khati (Sartokbi),"18","314","02088","297958",ASSAM,Karbi Anglong,Donka,Sar Takbi,"297958",,"250","18297958",Census Village,Sar Takbi
"413895",Hirabasti,"18","757","02038","285151",ASSAM,Nagaon,Hojai,Hira Basti,"285151",,"2282","18285151",Census Village,Hira Basti
"413900",Jorsimalu Gashpota,"18","321","02120","302894",ASSAM,Kamrup,Chhaygaon,Jorsimalu,"302894",,"4524","18302894",Census Village,Jorsimalu
"413901",Sonai Gaon,"18","322","02129","303464",ASSAM,Kamrup Metropolitan,Dispur,Sonai Gaon,"303464",,"1545","18303464",Census Village,Sonai Gaon
"413903",Purna Panbari,"18","300","02008","280495",ASSAM,Kokrajhar,Dhubri (Pt),Purna Paubari,"280495",,"215","18280495",Census Village,Purna Paubari
"413905",Patkata Part Iii,"18","301","02005","281075",ASSAM,Dhubri,Bagribari (Pt),Patakata Pt.III,"281075",,"1301","18281075",Census Village,Patakata Pt.III
"413913",Uttar Matikhola,"18","757","02038","285129",ASSAM,Nagaon,Hojai,Uttar  Matikhola,"285129",,"1296","18285129",Census Village,Uttar  Matikhola
"413923",Radhanagar Nc,"18","757","02038","285127",ASSAM,Nagaon,Hojai,Radhanagar No.2,"285127",,"602","18285127",Census Village,Radhanagar No.2
"413929",Nam Taradubi,"18","757","02038","295603",ASSAM,Nagaon,Hojai,Namtaradubi,"295603",,"1804","18295603",Census Village,Namtaradubi
"413942",Silguri,"18","757","02038","285130",ASSAM,Nagaon,Hojai,Siliguri,"285130",,"1445","18285130",Census Village,Siliguri
"413946",Achalpara Baghmaragaon,"18","321","02120","302890",ASSAM,Kamrup,Chhaygaon,Achal Para Baghamara,"302890",,"1872","18302890",Census Village,Achal Para Baghamara
"413966",Rangamati Hill,"18","300","02005","280586",ASSAM,Kokrajhar,Bagribari (Pt),Rangamati Hill,"280586",,"363","18280586",Census Village,Rangamati Hill
"413977",Baniamari Part V,"18","301","02005","281058",ASSAM,Dhubri,Bagribari (Pt),Baniamari Pt.-V,"281058",,"354","18281058",Census Village,Baniamari Pt.-V
"413980",Baniapara,"18","321","02124","301334",ASSAM,Kamrup,Boko,Bannipara,"301334",,"253","18301334",Census Village,Bannipara
"413986",Jugipara,"18","322","02126","303413",ASSAM,Kamrup Metropolitan,North Guwahati (Pt),Jogipara,"303413",,"4482","18303413",Census Village,Jogipara
