,state,district,stcode11,dtcode11,blkcode11,block_name,block_lgd,FID,dist_lgd,state_lgd,st_area_sh,st_length_,objectid,vilnam_soi,stcode11_2,dtcode11_2,sdtcode11,vilcode11,stname,dtname,sdtname,vilname,vilcode_n,t_pop2011,STVIL,LOC_STAT_1,NAME,state_name,state_code,dist_name,dist_code,sub_name,sub_code,vill_name,vill_code,reg_count,full_pay_count,part_pay_count,no_pay_count,extra_pay_count,no_install_paid,amound_paid,no_install_due,amount_due
392,Assam,Cachar,18,316,148,Barkhola,2511,2584,282,18,380814452.0,133171.3808,337135.0,Subhong T.E.,18.0,316.0,2096.0,299155.0,ASSAM,Cachar,Katigora,Subang Garden,299155.0,2307.0,18299155.0,Census Village,Subang Garden,ASSAM,18,CACHAR,282,Silchar,2097,Subang Garden - (299155),299155,12.0,0.0,12.0,0.0,0.0,76.0,152000,90.0,180000
393,Assam,Cachar,18,316,148,Barkhola,2511,2584,282,18,380814452.0,133171.3808,337218.0,Sonacherra T.E.,18.0,316.0,2096.0,299137.0,ASSAM,Cachar,Katigora,Sonachera Grant,299137.0,771.0,18299137.0,Census Village,Sonachera Grant,ASSAM,18,CACHAR,282,Silchar,2097,Sonachera Grant - (299137),299137,334.0,0.0,334.0,0.0,0.0,2215.0,4430000,2659.0,5318000
394,Assam,Cachar,18,316,148,Barkhola,2511,2584,282,18,380814452.0,133171.3808,337469.0,Kalibari Grant,18.0,316.0,2096.0,299136.0,ASSAM,Cachar,Katigora,Kalibari Grant,299136.0,581.0,18299136.0,Census Village,Kalibari Grant,ASSAM,18,CACHAR,282,Silchar,2097,Kalibari Grant - (299136),299136,6.0,0.0,6.0,0.0,0.0,32.0,64000,43.0,86000
395,Assam,Cachar,18,316,148,Barkhola,2511,2584,282,18,380814452.0,133171.3808,337512.0,Kachari Gaon,18.0,316.0,2096.0,299150.0,ASSAM,Cachar,Katigora,Kachari Gaon,299150.0,580.0,18299150.0,Census Village,Kachari Gaon,ASSAM,18,CACHAR,282,Silchar,2097,Kachari Gaon - (299150),299150,5.0,0.0,5.0,0.0,0.0,29.0,58000,36.0,72000
396,Assam,Cachar,18,316,148,Barkhola,2511,2584,282,18,380814452.0,133171.3808,337571.0,Naraincherra T.E.,18.0,316.0,2096.0,299149.0,ASSAM,Cachar,Katigora,Narainchara Grant,299149.0,1118.0,18299149.0,Census Village,Narainchara Grant,ASSAM,18,CACHAR,282,Silchar,2097,Narainchara Grant - (299149),299149,72.0,0.0,72.0,0.0,0.0,457.0,914000,541.0,1082000
397,Assam,Cachar,18,316,148,Barkhola,2511,2584,282,18,380814452.0,133171.3808,338169.0,Bhauripara Pt. I,18.0,316.0,2096.0,299097.0,ASSAM,Cachar,Katigora,Bhauripara Pt I,299097.0,335.0,18299097.0,Census Village,Bhauripara Pt I,ASSAM,18,CACHAR,282,Katigora,2096,Bhauripara Pt I - (299097),299097,16.0,0.0,16.0,0.0,0.0,112.0,224000,128.0,256000
398,Assam,Cachar,18,316,148,Barkhola,2511,2584,282,18,380814452.0,133171.3808,338260.0,Panicherra T.E.,18.0,316.0,2096.0,299144.0,ASSAM,Cachar,Katigora,Panichar Grant,299144.0,223.0,18299144.0,Census Village,Panichar Grant,ASSAM,18,CACHAR,282,Silchar,2097,Panichar Grant - (299144),299144,13.0,0.0,13.0,0.0,0.0,81.0,162000,94.0,188000
399,Assam,Cachar,18,316,148,Barkhola,2511,2584,282,18,380814452.0,133171.3808,338295.0,Abongcherra Grant Ii,18.0,316.0,2096.0,299154.0,ASSAM,Cachar,Katigora,Abongchara Grant Pt II,299154.0,265.0,18299154.0,Census Village,Abongchara Grant Pt II,ASSAM,18,CACHAR,282,Silchar,2097,Abongchara Grant Pt II - (299154),299154,5.0,0.0,5.0,0.0,0.0,30.0,60000,35.0,70000
400,Assam,Cachar,18,316,148,Barkhola,2511,2584,282,18,380814452.0,133171.3808,338611.0,Kattachetra T.E.,18.0,316.0,2096.0,299138.0,ASSAM,Cachar,Katigora,Katlichara Grant (Bagicha),299138.0,885.0,18299138.0,Census Village,Katlichara Grant (Bagicha),ASSAM,18,CACHAR,282,Silchar,2097,Katlichara Grant (Bagicha) - (299138),299138,2.0,0.0,2.0,0.0,0.0,10.0,20000,13.0,26000
401,Assam,Cachar,18,316,148,Barkhola,2511,2584,282,18,380814452.0,133171.3808,339528.0,Sabajpur Khasia Punji,18.0,316.0,2096.0,299290.0,ASSAM,Cachar,Katigora,Sabashpur (Sabujpur),299290.0,770.0,18299290.0,Census Village,Sabashpur (Sabujpur),ASSAM,18,CACHAR,282,Silchar,2097,Sabashpur (Sabujpur) - (299290),299290,15.0,0.0,15.0,0.0,0.0,74.0,148000,117.0,234000
402,Assam,Cachar,18,316,148,Barkhola,2511,2584,282,18,380814452.0,133171.3808,340352.0,Tibongcherra Khasia Punji,18.0,316.0,2096.0,299140.0,ASSAM,Cachar,Katigora,Tibong Chera Khasia Punjee,299140.0,126.0,18299140.0,Census Village,Tibong Chera Khasia Punjee,ASSAM,18,CACHAR,282,Silchar,2097,Tibong Chera Khasia Punjee - (299140),299140,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
403,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,381878.0,Psiar,18.0,759.0,2087.0,295691.0,ASSAM,West Karbi Anglong,Sarupathar,Psiar,295691.0,44.0,18295691.0,Census Village,Psiar,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Psiar - (295691),295691,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
404,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,382696.0,Mulaber,18.0,759.0,2087.0,295698.0,ASSAM,West Karbi Anglong,Sarupathar,Mulaber,295698.0,527.0,18295698.0,Census Village,Mulaber,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Mulaber - (295698),295698,4.0,0.0,0.0,4.0,0.0,0.0,0,26.0,52000
405,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,382985.0,Skap,18.0,759.0,2087.0,295693.0,ASSAM,West Karbi Anglong,Sarupathar,Skap,295693.0,414.0,18295693.0,Census Village,Skap,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Skap - (295693),295693,2.0,0.0,0.0,2.0,0.0,0.0,0,12.0,24000
406,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,384438.0,Mothade II,18.0,759.0,2087.0,295704.0,ASSAM,West Karbi Anglong,Sarupathar,Mothade,295704.0,1170.0,18295704.0,Census Village,Mothade,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Mothade - (295704),295704,39.0,0.0,33.0,6.0,0.0,90.0,180000,297.0,594000
407,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,384562.0,Lummujem,18.0,759.0,2087.0,295694.0,ASSAM,West Karbi Anglong,Sarupathar,Lum Mutem,295694.0,407.0,18295694.0,Census Village,Lum Mutem,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Lum Mutem - (295694),295694,14.0,0.0,9.0,5.0,0.0,19.0,38000,100.0,200000
408,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,385086.0,Mujem,18.0,759.0,2087.0,295700.0,ASSAM,West Karbi Anglong,Sarupathar,Mujen,295700.0,362.0,18295700.0,Census Village,Mujen,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Mujen - (295700),295700,9.0,0.0,1.0,8.0,0.0,1.0,2000,55.0,110000
409,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,386950.0,Wanpung,18.0,759.0,2087.0,295686.0,ASSAM,West Karbi Anglong,Sarupathar,Wanpung,295686.0,398.0,18295686.0,Census Village,Wanpung,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Wanpung - (295686),295686,64.0,0.0,56.0,8.0,0.0,152.0,304000,490.0,980000
410,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,387863.0,Langkiding,18.0,759.0,2087.0,295719.0,ASSAM,West Karbi Anglong,Sarupathar,Langkiding,295719.0,137.0,18295719.0,Census Village,Langkiding,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Langkiding - (295719),295719,32.0,0.0,22.0,10.0,0.0,43.0,86000,227.0,454000
411,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,388174.0,Phlang,18.0,759.0,2087.0,295697.0,ASSAM,West Karbi Anglong,Sarupathar,Phlang,295697.0,118.0,18295697.0,Census Village,Phlang,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Phlang - (295697),295697,2.0,0.0,0.0,2.0,0.0,0.0,0,12.0,24000
412,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,388334.0,Lamarang,18.0,759.0,2087.0,295744.0,ASSAM,West Karbi Anglong,Sarupathar,Lamarang,295744.0,538.0,18295744.0,Census Village,Lamarang,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Lamarang - (295744),295744,45.0,0.0,21.0,24.0,0.0,43.0,86000,309.0,618000
413,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,388608.0,Nong Terang,18.0,759.0,2087.0,295685.0,ASSAM,West Karbi Anglong,Sarupathar,Nongtirong,295685.0,852.0,18295685.0,Census Village,Nongtirong,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Nongtirong - (295685),295685,3.0,0.0,0.0,3.0,0.0,0.0,0,18.0,36000
414,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,388867.0,Chirimthepi,18.0,759.0,2087.0,295717.0,ASSAM,West Karbi Anglong,Sarupathar,Chirimthepi,295717.0,343.0,18295717.0,Census Village,Chirimthepi,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Chirimthepi - (295717),295717,137.0,0.0,121.0,16.0,0.0,148.0,296000,971.0,1942000
415,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,390063.0,Rongnihang,18.0,759.0,2087.0,295820.0,ASSAM,West Karbi Anglong,Sarupathar,Rongnihang,295820.0,288.0,18295820.0,Census Village,Rongnihang,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Rongnihang - (295820),295820,4.0,0.0,2.0,2.0,0.0,6.0,12000,30.0,60000
416,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,390404.0,Rongpangbong,18.0,759.0,2087.0,295684.0,ASSAM,West Karbi Anglong,Sarupathar,Rongpangbong,295684.0,1241.0,18295684.0,Census Village,Rongpangbong,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Rongpangbong - (295684),295684,5.0,0.0,3.0,2.0,0.0,10.0,20000,37.0,74000
417,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,390570.0,Umpawiang,18.0,759.0,2087.0,295677.0,ASSAM,West Karbi Anglong,Sarupathar,Umpaweng(Langhemphi),295677.0,703.0,18295677.0,Census Village,Umpaweng(Langhemphi),ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Umpaweng(Langhemphi) - (295677),295677,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
418,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,391065.0,Khlolaphiang,18.0,759.0,2087.0,295680.0,ASSAM,West Karbi Anglong,Sarupathar,Kholaphiang,295680.0,299.0,18295680.0,Census Village,Kholaphiang,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Kholaphiang - (295680),295680,7.0,0.0,1.0,6.0,0.0,1.0,2000,43.0,86000
419,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,391741.0,Amih,18.0,759.0,2087.0,295676.0,ASSAM,West Karbi Anglong,Sarupathar,Am-Ih,295676.0,390.0,18295676.0,Census Village,Am-Ih,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Am-Ih - (295676),295676,1072.0,0.0,66.0,1006.0,0.0,70.0,140000,6682.0,13364000
420,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,392054.0,Muriap,18.0,759.0,2087.0,295743.0,ASSAM,West Karbi Anglong,Sarupathar,Muriap,295743.0,225.0,18295743.0,Census Village,Muriap,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Muriap - (295743),295743,9.0,0.0,0.0,9.0,0.0,0.0,0,55.0,110000
421,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,392092.0,Chirchim,18.0,759.0,2087.0,295723.0,ASSAM,West Karbi Anglong,Sarupathar,Charchim,295723.0,199.0,18295723.0,Census Village,Charchim,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Charchim - (295723),295723,200.0,0.0,167.0,33.0,0.0,425.0,850000,1505.0,3010000
422,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,392231.0,Umbaso,18.0,759.0,2087.0,295682.0,ASSAM,West Karbi Anglong,Sarupathar,Umbaso,295682.0,155.0,18295682.0,Census Village,Umbaso,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Umbaso - (295682),295682,9.0,0.0,2.0,7.0,0.0,4.0,8000,63.0,126000
423,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,392236.0,Bandeng,18.0,759.0,2087.0,295733.0,ASSAM,West Karbi Anglong,Sarupathar,Bandeng,295733.0,49.0,18295733.0,Census Village,Bandeng,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Bandeng - (295733),295733,33.0,0.0,8.0,25.0,0.0,8.0,16000,220.0,440000
424,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,392495.0,Upiliangso,18.0,759.0,2087.0,295737.0,ASSAM,West Karbi Anglong,Sarupathar,Upilangso,295737.0,432.0,18295737.0,Census Village,Upilangso,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Upilangso - (295737),295737,14.0,0.0,14.0,0.0,0.0,34.0,68000,110.0,220000
425,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,393227.0,Muknor,18.0,759.0,2087.0,295689.0,ASSAM,West Karbi Anglong,Sarupathar,Mukroh,295689.0,39.0,18295689.0,Census Village,Mukroh,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Mukroh - (295689),295689,4.0,0.0,1.0,3.0,0.0,1.0,2000,25.0,50000
426,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,393310.0,Amtuka Pam,18.0,759.0,2087.0,295727.0,ASSAM,West Karbi Anglong,Sarupathar,Amtukapam,295727.0,132.0,18295727.0,Census Village,Amtukapam,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Amtukapam - (295727),295727,28.0,0.0,8.0,20.0,0.0,20.0,40000,190.0,380000
427,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,393746.0,Amreng,18.0,759.0,2087.0,295726.0,ASSAM,West Karbi Anglong,Sarupathar,Amreng,295726.0,355.0,18295726.0,Census Village,Amreng,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Amreng - (295726),295726,798.0,0.0,228.0,570.0,0.0,395.0,790000,5210.0,10420000
428,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,393749.0,Amih Kitok,18.0,759.0,2087.0,295447.0,ASSAM,West Karbi Anglong,Sarupathar,Amri Khat,295447.0,213.0,18295447.0,Census Village,Amri Khat,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Amri Khat - (295447),295447,728.0,0.0,91.0,637.0,0.0,97.0,194000,4574.0,9148000
429,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,393905.0,Mokondur,18.0,759.0,2087.0,295722.0,ASSAM,West Karbi Anglong,Sarupathar,Mokindur,295722.0,591.0,18295722.0,Census Village,Mokindur,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Mokindur - (295722),295722,36.0,0.0,32.0,4.0,0.0,97.0,194000,280.0,560000
430,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,393908.0,Langdang,18.0,759.0,2087.0,295384.0,ASSAM,West Karbi Anglong,Sarupathar,Langpok-Kang,295384.0,113.0,18295384.0,Census Village,Langpok-Kang,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Langpok-Kang - (295384),295384,3.0,0.0,0.0,3.0,0.0,0.0,0,19.0,38000
431,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,394548.0,Khyndailier,18.0,759.0,2087.0,295738.0,ASSAM,West Karbi Anglong,Sarupathar,Khindeliar,295738.0,124.0,18295738.0,Census Village,Khindeliar,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Khindeliar - (295738),295738,5.0,0.0,2.0,3.0,0.0,4.0,8000,33.0,66000
432,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,400556.0,Ramaina,18.0,759.0,2087.0,295539.0,ASSAM,West Karbi Anglong,Sarupathar,Ranaima,295539.0,657.0,18295539.0,Census Village,Ranaima,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Ranaima - (295539),295539,503.0,0.0,466.0,37.0,0.0,1171.0,2342000,3857.0,7714000
433,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,400611.0,Raisen,18.0,759.0,2087.0,295522.0,ASSAM,West Karbi Anglong,Sarupathar,Raisem,295522.0,862.0,18295522.0,Census Village,Raisem,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Raisem - (295522),295522,35.0,0.0,29.0,6.0,0.0,62.0,124000,257.0,514000
434,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,401005.0,Dekhrang,18.0,759.0,2087.0,295542.0,ASSAM,West Karbi Anglong,Sarupathar,Dekreng Pgr.,295542.0,834.0,18295542.0,Census Village,Dekreng Pgr.,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Dekreng Pgr. - (295542),295542,377.0,0.0,349.0,28.0,0.0,998.0,1996000,2940.0,5880000
435,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,401525.0,Bagisadubi,18.0,759.0,2087.0,295515.0,ASSAM,West Karbi Anglong,Sarupathar,Bagisadubi,295515.0,2126.0,18295515.0,Census Village,Bagisadubi,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Bagisadubi - (295515),295515,1019.0,0.0,911.0,108.0,0.0,2436.0,4872000,7818.0,15636000
436,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,402220.0,Taukhua Hidi,18.0,759.0,2087.0,295524.0,ASSAM,West Karbi Anglong,Sarupathar,Takhua Hadi,295524.0,684.0,18295524.0,Census Village,Takhua Hadi,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Takhua Hadi - (295524),295524,259.0,0.0,240.0,19.0,0.0,647.0,1294000,2018.0,4036000
437,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,402666.0,Ampathar,18.0,759.0,2087.0,295633.0,ASSAM,West Karbi Anglong,Sarupathar,Ampathar No.2,295633.0,125.0,18295633.0,Census Village,Ampathar No.2,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Ampathar No.2 - (295633),295633,595.0,0.0,159.0,436.0,0.0,235.0,470000,3864.0,7728000
438,Assam,Karbi Anglong West,18,759,133,Socheng,2626,2585,710,18,884291459.3,237091.507,403016.0,Wathijur,18.0,759.0,2087.0,295535.0,ASSAM,West Karbi Anglong,Sarupathar,Watijur-2,295535.0,1497.0,18295535.0,Census Village,Watijur-2,ASSAM,18,WEST KARBI ANGLONG,710,Donka,2088,Watijur-2 - (295535),295535,1376.0,0.0,1226.0,150.0,0.0,2738.0,5476000,10333.0,20666000
439,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,427357.0,Chapra,18.0,303.0,2022.0,304308.0,ASSAM,Barpeta,Barpeta,Chepana NC,304308.0,107.0,18304308.0,Census Village,Chepana NC,ASSAM,18,BAKSA,616,Baska,2143,Chepana NC - (304308),304308,38.0,37.0,1.0,0.0,0.0,260.0,520000,266.0,532000
440,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,428060.0,Rangapara,18.0,303.0,2022.0,301596.0,ASSAM,Barpeta,Barpeta,Rangapani,301596.0,581.0,18301596.0,Census Village,Rangapani,ASSAM,18,BONGAIGAON,281,Srijangram,2112,Rangapani - (301596),301596,122.0,53.0,63.0,6.0,0.0,710.0,1420000,947.0,1894000
441,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,428195.0,Dhanbandha,18.0,303.0,2022.0,283034.0,ASSAM,Barpeta,Barpeta,Dhan Bandha,283034.0,5952.0,18283034.0,Census Village,Dhan Bandha,ASSAM,18,BARPETA,280,Barpeta,2022,Dhan Bandha - (283034),283034,418.0,6.0,371.0,41.0,0.0,635.0,1270000,3088.0,6176000
442,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,428932.0,Banglipara,18.0,303.0,2022.0,283360.0,ASSAM,Barpeta,Barpeta,Bangli Para (Para Bengali),283360.0,1159.0,18283360.0,Census Village,Bangli Para (Para Bengali),ASSAM,18,BARPETA,280,Sarupeta (Pt),2025,Bangli Para (Para Bengali) - (283360),283360,534.0,5.0,406.0,123.0,0.0,841.0,1682000,4040.0,8080000
443,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,429039.0,Bahmura,18.0,303.0,2022.0,283033.0,ASSAM,Barpeta,Barpeta,Bahmura,283033.0,2457.0,18283033.0,Census Village,Bahmura,ASSAM,18,BARPETA,280,Barpeta,2022,Bahmura - (283033),283033,,,,,,,#VALUE!,,#VALUE!
444,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,429804.0,Garemari Gaon,18.0,303.0,2022.0,283129.0,ASSAM,Barpeta,Barpeta,Garemari Gaon,283129.0,1518.0,18283129.0,Census Village,Garemari Gaon,ASSAM,18,BARPETA,280,Barpeta,2022,Garemari Gaon - (283129),283129,460.0,4.0,337.0,119.0,0.0,761.0,1522000,3466.0,6932000
445,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,429899.0,Baniarapara,18.0,303.0,2022.0,283027.0,ASSAM,Barpeta,Barpeta,Baniara Para,283027.0,5341.0,18283027.0,Census Village,Baniara Para,ASSAM,18,BARPETA,280,Barpeta,2022,Baniara Para - (283027),283027,1680.0,13.0,366.0,1301.0,0.0,848.0,1696000,10874.0,21748000
446,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,430360.0,Garemari Pathar,18.0,303.0,2022.0,283128.0,ASSAM,Barpeta,Barpeta,Garemari Pathar,283128.0,2584.0,18283128.0,Census Village,Garemari Pathar,ASSAM,18,BARPETA,280,Barpeta,2022,Garemari Pathar - (283128),283128,400.0,0.0,313.0,87.0,0.0,625.0,1250000,3045.0,6090000
447,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,430612.0,Dattakuchi,18.0,303.0,2022.0,283024.0,ASSAM,Barpeta,Barpeta,Datta Kuchi,283024.0,2707.0,18283024.0,Census Village,Datta Kuchi,ASSAM,18,BARPETA,280,Barpeta,2022,Datta Kuchi - (283024),283024,369.0,13.0,302.0,54.0,0.0,695.0,1390000,2851.0,5702000
448,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,430855.0,Dhakaliapara,18.0,303.0,2022.0,283025.0,ASSAM,Barpeta,Barpeta,Dhakalia Para (Dhakia Para),283025.0,3561.0,18283025.0,Census Village,Dhakalia Para (Dhakia Para),ASSAM,18,BARPETA,280,Barpeta,2022,Dhakalia Para (Dhakia Para) - (283025),283025,397.0,15.0,285.0,97.0,0.0,714.0,1428000,3010.0,6020000
449,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,431151.0,Kumulliapara,18.0,303.0,2022.0,283026.0,ASSAM,Barpeta,Barpeta,Kumulli Para (Kumulia Para),283026.0,5916.0,18283026.0,Census Village,Kumulli Para (Kumulia Para),ASSAM,18,BARPETA,280,Barpeta,2022,Kumulli Para (Kumulia Para) - (283026),283026,752.0,38.0,641.0,73.0,0.0,1389.0,2778000,5712.0,11424000
450,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,431685.0,Khandakarpara,18.0,303.0,2022.0,283018.0,ASSAM,Barpeta,Barpeta,Khandakar Para,283018.0,4783.0,18283018.0,Census Village,Khandakar Para,ASSAM,18,BARPETA,280,Barpeta,2022,Khandakar Para - (283018),283018,639.0,19.0,568.0,52.0,0.0,1214.0,2428000,4919.0,9838000
451,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,432247.0,Bagaijan,18.0,303.0,2022.0,304295.0,ASSAM,Barpeta,Barpeta,Baghajan,304295.0,440.0,18304295.0,Census Village,Baghajan,ASSAM,18,BAKSA,616,Baska,2143,Baghajan - (304295),304295,139.0,100.0,33.0,6.0,0.0,833.0,1666000,984.0,1968000
452,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,432610.0,Hatijana,18.0,303.0,2022.0,283019.0,ASSAM,Barpeta,Barpeta,Hatijana,283019.0,2420.0,18283019.0,Census Village,Hatijana,ASSAM,18,BARPETA,280,Barpeta,2022,Hatijana - (283019),283019,630.0,9.0,191.0,430.0,0.0,413.0,826000,4167.0,8334000
453,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,432918.0,Dewlipara,18.0,303.0,2022.0,283016.0,ASSAM,Barpeta,Barpeta,Dewlipara,283016.0,1048.0,18283016.0,Census Village,Dewlipara,ASSAM,18,BARPETA,280,Barpeta,2022,Dewlipara - (283016),283016,247.0,0.0,36.0,211.0,0.0,72.0,144000,1563.0,3126000
454,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,433259.0,Hajipara,18.0,303.0,2022.0,283011.0,ASSAM,Barpeta,Barpeta,Hajipara,283011.0,5944.0,18283011.0,Census Village,Hajipara,ASSAM,18,BARPETA,280,Barpeta,2022,Hajipara - (283011),283011,522.0,24.0,361.0,137.0,0.0,913.0,1826000,3916.0,7832000
455,Assam,Barpeta,18,303,34,Bhawanipur,2491,2586,280,18,226011927.9,145156.1072,433361.0,Itarbhitha,18.0,303.0,2022.0,283015.0,ASSAM,Barpeta,Barpeta,Itarbheta,283015.0,4299.0,18283015.0,Census Village,Itarbheta,ASSAM,18,BARPETA,280,Barpeta,2022,Itarbheta - (283015),283015,635.0,17.0,466.0,152.0,0.0,1016.0,2032000,4766.0,9532000
