,state,district,stcode11,dtcode11,blkcode11,block_name,block_lgd,FID,dist_lgd,state_lgd,st_area_sh,st_length_,objectid,vilnam_soi,stcode11_2,dtcode11_2,sdtcode11,vilcode11,stname,dtname,sdtname,vilname,vilcode_n,t_pop2011,STVIL,LOC_STAT_1,NAME
5285,Assam,Hojai,18,757,60,Binnakandi,2659,2677,709,18,223438021.5,154580.8443,420360.0,Baliram Gaon,18.0,757.0,2039.0,285211.0,ASSAM,Nagaon,Doboka,Baliram Gaon,285211.0,2821.0,18285211.0,Census Village,Baliram Gaon
5297,Assam,Hojai,18,757,60,Binnakandi,2659,2677,709,18,223438021.5,154580.8443,422358.0,Madartoli Mikirgaon,18.0,757.0,2039.0,285230.0,ASSAM,Nagaon,Doboka,Modertati Mikir Gaon,285230.0,3273.0,18285230.0,Census Village,Modertati Mikir Gaon
5308,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,308234.0,Bishnupur,18.0,318.0,2107.0,301109.0,ASSAM,Hailakandi,Hailakandi,Bishnupur,301109.0,622.0,18301109.0,Census Village,Bishnupur
5309,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,308317.0,Bishnupur,18.0,318.0,2107.0,301109.0,ASSAM,Hailakandi,Hailakandi,Bishnupur,301109.0,622.0,18301109.0,Census Village,Bishnupur
5311,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,308774.0,Lala I,18.0,318.0,2107.0,301089.0,ASSAM,Hailakandi,Hailakandi,Lala Pt I,301089.0,1098.0,18301089.0,Census Village,Lala Pt I
5312,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,308830.0,Lala I,18.0,318.0,2107.0,301089.0,ASSAM,Hailakandi,Hailakandi,Lala Pt I,301089.0,1098.0,18301089.0,Census Village,Lala Pt I
5318,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,309619.0,Behul,18.0,318.0,2107.0,301072.0,ASSAM,Hailakandi,Hailakandi,Behul,301072.0,1086.0,18301072.0,Census Village,Behul
5320,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,309693.0,Behul,18.0,318.0,2107.0,301072.0,ASSAM,Hailakandi,Hailakandi,Behul,301072.0,1086.0,18301072.0,Census Village,Behul
5323,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,310185.0,Aeinakhal Basti,18.0,318.0,2107.0,301071.0,ASSAM,Hailakandi,Hailakandi,Aynakhal,301071.0,3058.0,18301071.0,Census Village,Aynakhal
5324,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,310223.0,Aeinakhal Basti,18.0,318.0,2107.0,301071.0,ASSAM,Hailakandi,Hailakandi,Aynakhal,301071.0,3058.0,18301071.0,Census Village,Aynakhal
5332,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,310950.0,Loharbond F.V.,18.0,318.0,2107.0,299370.0,ASSAM,Hailakandi,Hailakandi,Loharbond F.V.,299370.0,151.0,18299370.0,Census Village,Loharbond F.V.
5335,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,310976.0,Rajeswarpur Iv,18.0,318.0,2107.0,301077.0,ASSAM,Hailakandi,Hailakandi,Rajyeswarpur Pt IV,301077.0,2388.0,18301077.0,Census Village,Rajyeswarpur Pt IV
5336,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,311047.0,Rajeswarpur Iv,18.0,318.0,2107.0,301077.0,ASSAM,Hailakandi,Hailakandi,Rajyeswarpur Pt IV,301077.0,2388.0,18301077.0,Census Village,Rajyeswarpur Pt IV
5347,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,311935.0,Nityanandapur I,18.0,318.0,2107.0,301065.0,ASSAM,Hailakandi,Hailakandi,Nityanandapur Pt I,301065.0,1779.0,18301065.0,Census Village,Nityanandapur Pt I
5348,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,312007.0,Nityanandapur I,18.0,318.0,2107.0,301065.0,ASSAM,Hailakandi,Hailakandi,Nityanandapur Pt I,301065.0,1779.0,18301065.0,Census Village,Nityanandapur Pt I
5349,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,312053.0,Sudarchanpur Iii,18.0,318.0,2107.0,301080.0,ASSAM,Hailakandi,Hailakandi,Sudorshonpur Pt III,301080.0,3458.0,18301080.0,Census Village,Sudorshonpur Pt III
5350,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,312116.0,Sudarchanpur Iii,18.0,318.0,2107.0,301080.0,ASSAM,Hailakandi,Hailakandi,Sudorshonpur Pt III,301080.0,3458.0,18301080.0,Census Village,Sudorshonpur Pt III
5351,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,312385.0,Nischintapur Ii,18.0,318.0,2107.0,301052.0,ASSAM,Hailakandi,Hailakandi,Nischintapur Pt II,301052.0,1876.0,18301052.0,Census Village,Nischintapur Pt II
5353,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,312512.0,Nischintapur Ii,18.0,318.0,2107.0,301052.0,ASSAM,Hailakandi,Hailakandi,Nischintapur Pt II,301052.0,1876.0,18301052.0,Census Village,Nischintapur Pt II
5361,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,313385.0,Bowarghat I,18.0,318.0,2107.0,301044.0,ASSAM,Hailakandi,Hailakandi,Bowarghat Pt I,301044.0,2887.0,18301044.0,Census Village,Bowarghat Pt I
5362,Assam,Hailakandi,18,318,170,Lala,2589,2678,289,18,328003843.8,134674.5133,313433.0,Bowarghat I,18.0,318.0,2107.0,301044.0,ASSAM,Hailakandi,Hailakandi,Bowarghat Pt I,301044.0,2887.0,18301044.0,Census Village,Bowarghat Pt I
5370,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,292675.0,Damchara Punjee,18.0,318.0,2108.0,301237.0,ASSAM,Hailakandi,Lala,Damcherra F.V.,301237.0,3101.0,18301237.0,Census Village,Damcherra F.V.
5371,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,292764.0,Damchara Punjee,18.0,318.0,2108.0,301237.0,ASSAM,Hailakandi,Lala,Damcherra F.V.,301237.0,3101.0,18301237.0,Census Village,Damcherra F.V.
5372,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,292931.0,Gharmura F.V. I,18.0,318.0,2108.0,301238.0,ASSAM,Hailakandi,Lala,Garmura F.V.,301238.0,4452.0,18301238.0,Census Village,Garmura F.V.
5373,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,292996.0,Gharmura F.V. I,18.0,318.0,2108.0,301238.0,ASSAM,Hailakandi,Lala,Garmura F.V.,301238.0,4452.0,18301238.0,Census Village,Garmura F.V.
5379,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,294964.0,Jamira I,18.0,318.0,2108.0,301217.0,ASSAM,Hailakandi,Lala,Jamira Pt I,301217.0,757.0,18301217.0,Census Village,Jamira Pt I
5380,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,295143.0,Jamira I,18.0,318.0,2108.0,301217.0,ASSAM,Hailakandi,Lala,Jamira Pt I,301217.0,757.0,18301217.0,Census Village,Jamira Pt I
5381,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,295248.0,Paloichara I,18.0,318.0,2108.0,301215.0,ASSAM,Hailakandi,Lala,Palaicherra Pt I,301215.0,1658.0,18301215.0,Census Village,Palaicherra Pt I
5382,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,295447.0,Paloichara I,18.0,318.0,2108.0,301215.0,ASSAM,Hailakandi,Lala,Palaicherra Pt I,301215.0,1658.0,18301215.0,Census Village,Palaicherra Pt I
5384,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,295865.0,Paloichara Ii,18.0,318.0,2108.0,301214.0,ASSAM,Hailakandi,Lala,Palaicherra Pt II,301214.0,1290.0,18301214.0,Census Village,Palaicherra Pt II
5385,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,295891.0,Paloichara Ii,18.0,318.0,2108.0,301214.0,ASSAM,Hailakandi,Lala,Palaicherra Pt II,301214.0,1290.0,18301214.0,Census Village,Palaicherra Pt II
5391,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,297528.0,Darighat Grant,18.0,318.0,2108.0,301199.0,ASSAM,Hailakandi,Lala,Dariaghat Grant,301199.0,5208.0,18301199.0,Census Village,Dariaghat Grant
5392,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,297605.0,Darighat Grant,18.0,318.0,2108.0,301199.0,ASSAM,Hailakandi,Lala,Dariaghat Grant,301199.0,5208.0,18301199.0,Census Village,Dariaghat Grant
5394,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,297756.0,Madhabpur,18.0,318.0,2108.0,301200.0,ASSAM,Hailakandi,Lala,Madhabpur,301200.0,1540.0,18301200.0,Census Village,Madhabpur
5395,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,297779.0,Madhabpur,18.0,318.0,2108.0,301200.0,ASSAM,Hailakandi,Lala,Madhabpur,301200.0,1540.0,18301200.0,Census Village,Madhabpur
5397,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,298278.0,Karichear,18.0,318.0,2108.0,301204.0,ASSAM,Hailakandi,Lala,Karichera,301204.0,603.0,18301204.0,Census Village,Karichera
5398,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,298451.0,Karichear,18.0,318.0,2108.0,301204.0,ASSAM,Hailakandi,Lala,Karichera,301204.0,603.0,18301204.0,Census Village,Karichera
5403,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,299172.0,Shyampur,18.0,318.0,2108.0,301203.0,ASSAM,Hailakandi,Lala,Shyampur,301203.0,798.0,18301203.0,Census Village,Shyampur
5404,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,299218.0,Shyampur,18.0,318.0,2108.0,301203.0,ASSAM,Hailakandi,Lala,Shyampur,301203.0,798.0,18301203.0,Census Village,Shyampur
5414,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,301259.0,Dholai Molai Viii,18.0,318.0,2108.0,301174.0,ASSAM,Hailakandi,Lala,Dholai Molai Pt VIII,301174.0,147.0,18301174.0,Census Village,Dholai Molai Pt VIII
5415,Assam,Hailakandi,18,318,172,South Hailakandi,2590,2679,289,18,601681653.5,156681.8408,301473.0,Dholai Molai Viii,18.0,318.0,2108.0,301174.0,ASSAM,Hailakandi,Lala,Dholai Molai Pt VIII,301174.0,147.0,18301174.0,Census Village,Dholai Molai Pt VIII
5628,Assam,Kamrup,18,321,185,Sualkuchi,2615,2684,291,18,168510082.3,82202.67586,420772.0,Sanpara,18.0,321.0,2118.0,302668.0,ASSAM,Kamrup,Kamalpur,Sanpara Gaon,302668.0,1396.0,18302668.0,Census Village,Sanpara Gaon
5629,Assam,Kamrup,18,321,185,Sualkuchi,2615,2684,291,18,168510082.3,82202.67586,420803.0,Sanpara,18.0,321.0,2118.0,302668.0,ASSAM,Kamrup,Kamalpur,Sanpara Gaon,302668.0,1396.0,18302668.0,Census Village,Sanpara Gaon
5640,Assam,Kamrup,18,321,185,Sualkuchi,2615,2684,291,18,168510082.3,82202.67586,423972.0,Pacharia,18.0,321.0,2118.0,302689.0,ASSAM,Kamrup,Kamalpur,Pacharia,302689.0,1943.0,18302689.0,Census Village,Pacharia
5644,Assam,Kamrup,18,321,185,Sualkuchi,2615,2684,291,18,168510082.3,82202.67586,425234.0,Pacharia,18.0,321.0,2118.0,302689.0,ASSAM,Kamrup,Kamalpur,Pacharia,302689.0,1943.0,18302689.0,Census Village,Pacharia
5846,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,430170.0,Dihina,18.0,321.0,2116.0,302573.0,ASSAM,Kamrup,Rangia (Pt),Dihina,302573.0,2142.0,18302573.0,Census Village,Dihina
5848,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,430882.0,Dimu No.2,18.0,321.0,2115.0,302388.0,ASSAM,Kamrup,Bijni (Pt),Dimu No.2,302388.0,1136.0,18302388.0,Census Village,Dimu No.2
5850,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,431057.0,Dimu No.2,18.0,321.0,2115.0,302388.0,ASSAM,Kamrup,Bijni (Pt),Dimu No.2,302388.0,1136.0,18302388.0,Census Village,Dimu No.2
5854,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,431353.0,Dobak No.1,18.0,321.0,2115.0,302385.0,ASSAM,Kamrup,Bijni (Pt),Debok No.1 (Dobok No.1),302385.0,2696.0,18302385.0,Census Village,Debok No.1 (Dobok No.1)
5855,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,431416.0,Purankhumdum,18.0,321.0,2116.0,302441.0,ASSAM,Kamrup,Rangia (Pt),Purnakhumdum,302441.0,880.0,18302441.0,Census Village,Purnakhumdum
5857,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,431475.0,Purankhumdum,18.0,321.0,2116.0,302441.0,ASSAM,Kamrup,Rangia (Pt),Purnakhumdum,302441.0,880.0,18302441.0,Census Village,Purnakhumdum
5858,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,431632.0,Sauramuri,18.0,321.0,2115.0,302448.0,ASSAM,Kamrup,Bijni (Pt),Souramuri,302448.0,2141.0,18302448.0,Census Village,Souramuri
5859,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,431763.0,Dobak No.1,18.0,321.0,2115.0,302385.0,ASSAM,Kamrup,Bijni (Pt),Debok No.1 (Dobok No.1),302385.0,2696.0,18302385.0,Census Village,Debok No.1 (Dobok No.1)
5862,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,431900.0,Sauramuri,18.0,321.0,2115.0,302448.0,ASSAM,Kamrup,Bijni (Pt),Souramuri,302448.0,2141.0,18302448.0,Census Village,Souramuri
5863,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,432109.0,Issadagharia,18.0,321.0,2115.0,302383.0,ASSAM,Kamrup,Bijni (Pt),Ischadagharia,302383.0,1900.0,18302383.0,Census Village,Ischadagharia
5865,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,432185.0,Paleipara,18.0,321.0,2116.0,302445.0,ASSAM,Kamrup,Rangia (Pt),Palapara,302445.0,673.0,18302445.0,Census Village,Palapara
5867,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,432261.0,Paleipara,18.0,321.0,2116.0,302445.0,ASSAM,Kamrup,Rangia (Pt),Palapara,302445.0,673.0,18302445.0,Census Village,Palapara
5868,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,432609.0,Ghopla,18.0,321.0,2115.0,302472.0,ASSAM,Kamrup,Bijni (Pt),Ghopla,302472.0,1285.0,18302472.0,Census Village,Ghopla
5869,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,432627.0,Issadagharia,18.0,321.0,2115.0,302383.0,ASSAM,Kamrup,Bijni (Pt),Ischadagharia,302383.0,1900.0,18302383.0,Census Village,Ischadagharia
5870,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,432678.0,Diplong,18.0,321.0,2116.0,302437.0,ASSAM,Kamrup,Rangia (Pt),Diplang,302437.0,575.0,18302437.0,Census Village,Diplang
5871,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,432696.0,Diplong,18.0,321.0,2116.0,302437.0,ASSAM,Kamrup,Rangia (Pt),Diplang,302437.0,575.0,18302437.0,Census Village,Diplang
5877,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,433518.0,Dhuhi No.2,18.0,321.0,2116.0,302435.0,ASSAM,Kamrup,Rangia (Pt),No-2 Dhuhi,302435.0,4905.0,18302435.0,Census Village,No-2 Dhuhi
5880,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,433971.0,Dhuhi No.2,18.0,321.0,2116.0,302435.0,ASSAM,Kamrup,Rangia (Pt),No-2 Dhuhi,302435.0,4905.0,18302435.0,Census Village,No-2 Dhuhi
5881,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,434031.0,Kanikuchi,18.0,321.0,2115.0,302381.0,ASSAM,Kamrup,Bijni (Pt),Kanikuchi,302381.0,1340.0,18302381.0,Census Village,Kanikuchi
5884,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,434186.0,Kanikuchi,18.0,321.0,2115.0,302381.0,ASSAM,Kamrup,Bijni (Pt),Kanikuchi,302381.0,1340.0,18302381.0,Census Village,Kanikuchi
5886,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,434677.0,Sundhia,18.0,321.0,2115.0,302379.0,ASSAM,Kamrup,Bijni (Pt),Sundhia,302379.0,1256.0,18302379.0,Census Village,Sundhia
5887,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,434688.0,Moranjana,18.0,321.0,2115.0,302395.0,ASSAM,Kamrup,Bijni (Pt),Moranjana,302395.0,1481.0,18302395.0,Census Village,Moranjana
5888,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,434716.0,Sundhia,18.0,321.0,2115.0,302379.0,ASSAM,Kamrup,Bijni (Pt),Sundhia,302379.0,1256.0,18302379.0,Census Village,Sundhia
5894,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,434976.0,Nakuchi,18.0,321.0,2115.0,302397.0,ASSAM,Kamrup,Bijni (Pt),Na-Kuchi,302397.0,954.0,18302397.0,Census Village,Na-Kuchi
5895,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,435052.0,Moranjana,18.0,321.0,2115.0,302395.0,ASSAM,Kamrup,Bijni (Pt),Moranjana,302395.0,1481.0,18302395.0,Census Village,Moranjana
5896,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,435204.0,Nakuchi,18.0,321.0,2115.0,302397.0,ASSAM,Kamrup,Bijni (Pt),Na-Kuchi,302397.0,954.0,18302397.0,Census Village,Na-Kuchi
5900,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,435492.0,Barmura,18.0,321.0,2115.0,302371.0,ASSAM,Kamrup,Bijni (Pt),Barmurah,302371.0,1103.0,18302371.0,Census Village,Barmurah
5901,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,435531.0,Barmura,18.0,321.0,2115.0,302371.0,ASSAM,Kamrup,Bijni (Pt),Barmurah,302371.0,1103.0,18302371.0,Census Village,Barmurah
5904,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,435792.0,Kekenikuchi,18.0,321.0,2115.0,302398.0,ASSAM,Kamrup,Bijni (Pt),Kekeni Kuchi,302398.0,1531.0,18302398.0,Census Village,Kekeni Kuchi
5905,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,435867.0,Kekenikuchi,18.0,321.0,2115.0,302398.0,ASSAM,Kamrup,Bijni (Pt),Kekeni Kuchi,302398.0,1531.0,18302398.0,Census Village,Kekeni Kuchi
5907,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,435957.0,Chepti,18.0,321.0,2115.0,302376.0,ASSAM,Kamrup,Bijni (Pt),Chepti,302376.0,1772.0,18302376.0,Census Village,Chepti
5908,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,435982.0,Chepti,18.0,321.0,2115.0,302376.0,ASSAM,Kamrup,Bijni (Pt),Chepti,302376.0,1772.0,18302376.0,Census Village,Chepti
5911,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,436427.0,Dahara,18.0,321.0,2115.0,302373.0,ASSAM,Kamrup,Bijni (Pt),Dahara,302373.0,1391.0,18302373.0,Census Village,Dahara
5912,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,436627.0,Dahara,18.0,321.0,2115.0,302373.0,ASSAM,Kamrup,Bijni (Pt),Dahara,302373.0,1391.0,18302373.0,Census Village,Dahara
5914,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,436862.0,Garka,18.0,321.0,2115.0,302400.0,ASSAM,Kamrup,Bijni (Pt),Garka,302400.0,1161.0,18302400.0,Census Village,Garka
5916,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,436894.0,Garka,18.0,321.0,2115.0,302400.0,ASSAM,Kamrup,Bijni (Pt),Garka,302400.0,1161.0,18302400.0,Census Village,Garka
5917,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,437051.0,Gossain Solmari,18.0,321.0,2115.0,302406.0,ASSAM,Kamrup,Bijni (Pt),Gosai Solmari,302406.0,1380.0,18302406.0,Census Village,Gosai Solmari
5919,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,437477.0,Udiana,18.0,321.0,2115.0,302426.0,ASSAM,Kamrup,Bijni (Pt),Udiana (CT),302426.0,4644.0,18302426.0,Census Village,Udiana (CT)
5922,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,437647.0,Udiana,18.0,321.0,2115.0,302426.0,ASSAM,Kamrup,Bijni (Pt),Udiana (CT),302426.0,4644.0,18302426.0,Census Village,Udiana (CT)
5927,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,438186.0,Goria Koth,18.0,321.0,2115.0,302361.0,ASSAM,Kamrup,Bijni (Pt),Goriakoth,302361.0,1490.0,18302361.0,Census Village,Goriakoth
5930,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,438288.0,Pachim Sitra,18.0,321.0,2115.0,302359.0,ASSAM,Kamrup,Bijni (Pt),Pachim-Sitara,302359.0,1153.0,18302359.0,Census Village,Pachim-Sitara
5932,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,438448.0,Goria Koth,18.0,321.0,2115.0,302361.0,ASSAM,Kamrup,Bijni (Pt),Goriakoth,302361.0,1490.0,18302361.0,Census Village,Goriakoth
5934,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,438657.0,Chirakhundi,18.0,321.0,2115.0,304417.0,ASSAM,Kamrup,Bijni (Pt),Chirakhundi,304417.0,3402.0,18304417.0,Census Village,Chirakhundi
5937,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,438754.0,Jamtola,18.0,321.0,2115.0,302353.0,ASSAM,Kamrup,Bijni (Pt),Jamtala,302353.0,1550.0,18302353.0,Census Village,Jamtala
5938,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,438847.0,Pachim Sitra,18.0,321.0,2115.0,302359.0,ASSAM,Kamrup,Bijni (Pt),Pachim-Sitara,302359.0,1153.0,18302359.0,Census Village,Pachim-Sitara
5943,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,439496.0,Jamtola,18.0,321.0,2115.0,302353.0,ASSAM,Kamrup,Bijni (Pt),Jamtala,302353.0,1550.0,18302353.0,Census Village,Jamtala
5946,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,440504.0,Tulshibari,18.0,321.0,2115.0,302345.0,ASSAM,Kamrup,Bijni (Pt),Tulsibari,302345.0,7214.0,18302345.0,Census Village,Tulsibari
5947,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,440689.0,Halikuchi,18.0,321.0,2115.0,302347.0,ASSAM,Kamrup,Bijni (Pt),Halikuchi,302347.0,1185.0,18302347.0,Census Village,Halikuchi
5950,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,441295.0,Halikuchi,18.0,321.0,2115.0,302347.0,ASSAM,Kamrup,Bijni (Pt),Halikuchi,302347.0,1185.0,18302347.0,Census Village,Halikuchi
5952,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,441838.0,Tulshibari,18.0,321.0,2115.0,302345.0,ASSAM,Kamrup,Bijni (Pt),Tulsibari,302345.0,7214.0,18302345.0,Census Village,Tulsibari
5953,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,441932.0,Ishapur,18.0,321.0,2115.0,302346.0,ASSAM,Kamrup,Bijni (Pt),Ichapur,302346.0,2472.0,18302346.0,Census Village,Ichapur
5954,Assam,Kamrup,18,321,181,Rangia,2613,2687,291,18,234875748.7,117079.3434,441948.0,Ishapur,18.0,321.0,2115.0,302346.0,ASSAM,Kamrup,Bijni (Pt),Ichapur,302346.0,2472.0,18302346.0,Census Village,Ichapur
5973,Assam,Kamrup,18,321,193,Rani,2614,2688,291,18,323648140.1,194668.8944,406137.0,Tanganpara,18.0,321.0,2124.0,303303.0,ASSAM,Kamrup,Boko,Tangan Para,303303.0,176.0,18303303.0,Census Village,Tangan Para
5974,Assam,Kamrup,18,321,193,Rani,2614,2688,291,18,323648140.1,194668.8944,406323.0,Tanganpara,18.0,321.0,2124.0,303303.0,ASSAM,Kamrup,Boko,Tangan Para,303303.0,176.0,18303303.0,Census Village,Tangan Para
6164,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,448383.0,Goroimari,18.0,305.0,2031.0,284169.0,ASSAM,Nagaon,Kaliabor,Garaimari,284169.0,3117.0,18284169.0,Census Village,Garaimari
6169,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,448718.0,Goroimari,18.0,305.0,2031.0,284169.0,ASSAM,Nagaon,Kaliabor,Garaimari,284169.0,3117.0,18284169.0,Census Village,Garaimari
6170,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,448959.0,Upar Barbhagia,18.0,305.0,2031.0,284189.0,ASSAM,Nagaon,Kaliabor,Upper Borbhagia,284189.0,651.0,18284189.0,Census Village,Upper Borbhagia
6175,Assam,Nagaon,18,305,48,Kaliabor,2664,2692,297,18,502433224.2,247940.7599,449275.0,Hatibandha,18.0,305.0,2031.0,284170.0,ASSAM,Nagaon,Kaliabor,Hatibandha,284170.0,2260.0,18284170.0,Census Village,Hatibandha
